date,naics3,nbonds,spr_avg,spr_p50,spr_std,nbonds*spr_avg
1991Q3,424,6,1.1408,1.0768,0.4407,6.8448
1991Q4,424,8,1.4961,1.7505,0.6021,11.9688
1992Q1,424,9,1.459,1.6871,0.7003,13.131
1992Q2,424,9,1.4941,1.5274,0.7011,13.4469
1992Q3,424,9,1.7032,1.7048,0.8115,15.3288
1992Q4,424,15,1.4429,1.055,1.007,21.6435
1993Q1,424,24,1.3238,0.9596,0.9432,31.7712
1993Q2,424,24,1.3477,0.8792,1.0194,32.3448
1993Q3,424,24,1.3408,0.7443,1.1296,32.1792
1993Q4,424,27,1.6817,0.8092,1.4459,45.4059
1994Q1,424,28,1.4483,0.8059,1.2206,40.5524
1994Q2,424,33,1.4126,0.7757,1.1768,46.6158
1994Q3,424,36,1.2303,0.7203,1.0595,44.2908
1994Q4,424,30,1.5192,0.8776,1.1014,45.576
1995Q1,424,31,1.7311,1.0969,1.1389,53.6641
1995Q2,424,37,1.6768,0.8795,1.3081,62.0416
1995Q3,424,42,1.4513,0.7426,1.1984,60.9546
1995Q4,424,42,1.5944,0.7697,1.4254,66.9648
1996Q1,424,47,1.5277,0.7606,1.5796,71.8019
1996Q2,424,54,1.523,0.7022,1.7266,82.242
1996Q3,424,64,1.613,0.7121,1.511,103.232
1996Q4,424,69,1.4993,0.675,1.2833,103.4517
1997Q1,424,67,1.3122,0.6969,0.9853,87.9174
1997Q2,424,75,1.2324,0.6688,0.9513,92.43
1997Q3,424,78,1.241,0.7042,0.9322,96.798
1997Q4,424,86,1.3861,0.8833,1.0165,119.2046
1998Q1,424,86,1.4551,0.9597,1.0212,125.1386
1998Q2,424,69,1.3076,0.802,1.0351,90.2244
1998Q3,424,77,1.9436,1.2403,1.4608,149.6572
1998Q4,424,81,2.4243,1.4621,1.7111,196.3683
1999Q1,424,80,2.2444,1.4151,1.5496,179.552
1999Q2,424,76,2.1398,1.5044,1.3297,162.6248
1999Q3,424,65,3.462,2.1609,3.9264,225.03
1999Q4,424,55,5.7277,2.7369,6.0452,315.0235
2000Q1,424,61,4.416,2.528,3.9266,269.376
2000Q2,424,66,5.2388,3.5069,4.7779,345.7608
2000Q3,424,66,6.1188,3.5618,6.2143,403.8408
2000Q4,424,66,8.4712,3.8877,9.6757,559.0992
2001Q1,424,66,6.4224,3.7956,7.1294,423.8784
2001Q2,424,63,4.9195,3.4368,5.8048,309.9285
2001Q3,424,59,4.1099,3.0759,4.367,242.4841
2001Q4,424,64,3.3384,2.2732,3.5938,213.6576
2002Q1,424,72,2.6371,2.1614,2.7124,189.8712
2002Q2,424,83,2.3094,1.7708,2.4724,191.6802
2002Q3,424,91,2.9898,1.9509,3.3817,272.0718
2002Q4,424,97,2.9479,1.8577,3.2101,285.9463
2003Q1,424,93,2.4657,1.6723,2.8797,229.3101
2003Q2,424,98,2.179,1.3962,1.9719,213.542
2003Q3,424,102,1.8048,1.2278,1.4199,184.0896
2003Q4,424,105,1.4636,0.9657,1.2689,153.678
2004Q1,424,104,1.4057,0.8854,1.2635,146.1928
2004Q2,424,102,1.5116,1.0083,1.2493,154.1832
2004Q3,424,94,1.6626,1.1203,1.2948,156.2844
2004Q4,424,104,1.4116,1.0349,1.0711,146.8064
2005Q1,424,78,1.2623,0.873,0.955,98.4594
2005Q2,424,85,1.6656,1.047,1.2778,141.576
2005Q3,424,82,1.4208,0.96,1.1769,116.5056
2005Q4,424,76,1.5859,0.9999,1.2391,120.5284
2006Q1,424,85,1.8073,0.9977,1.5603,153.6205
2006Q2,424,88,1.797,1.1384,1.5657,158.136
2006Q3,424,86,1.8562,1.1946,1.4883,159.6332
2006Q4,424,87,1.7444,1.1517,1.3633,151.7628
2007Q1,424,87,1.6113,1.1057,1.2119,140.1831
2007Q2,424,92,1.5555,1.1163,1.0417,143.106
2007Q3,424,99,2.1593,1.4983,1.4617,213.7707
2007Q4,424,103,2.447,1.7573,1.545,252.041
2008Q1,424,114,3.2557,2.4623,1.9488,371.1498
2008Q2,424,125,3,2.4542,1.5452,375
2008Q3,424,127,3.4418,2.781,1.8964,437.1086
2008Q4,424,116,6.5145,5.2181,3.7418,755.682
2009Q1,424,126,5.4263,4.4659,3.9752,683.7138
2009Q2,424,135,3.8535,3.1622,2.1552,520.2225
2009Q3,424,136,2.5113,1.995,1.5549,341.5368
2009Q4,424,124,2.235,1.8986,1.3011,277.14
2010Q1,424,130,1.8486,1.3855,1.3075,240.318
2010Q2,424,138,1.8384,1.3294,1.4728,253.6992
2010Q3,424,140,2.0276,1.4553,1.6829,283.864
2010Q4,424,144,2.0174,1.438,1.7825,290.5056
2011Q1,424,153,1.8318,1.3059,1.5961,280.2654
2011Q2,424,154,1.7356,1.2419,1.6529,267.2824
2011Q3,424,143,2.1386,1.4386,2.2213,305.8198
2011Q4,424,143,2.2146,1.6469,2.1244,316.6878
2012Q1,424,139,1.9461,1.3436,1.8163,270.5079
2012Q2,424,134,2.0131,1.3876,2.0201,269.7554
2012Q3,424,133,1.9989,1.162,2.5169,265.8537
2012Q4,424,127,1.867,1.0068,2.3877,237.109
2013Q1,424,148,1.6,1.0747,1.7497,236.8
2013Q2,424,147,1.4144,1.1718,1.2046,207.9168
2013Q3,424,144,1.327,1.1818,0.8803,191.088
2013Q4,424,140,1.2154,1.1226,0.668,170.156
2014Q1,424,137,1.0828,0.9594,0.6954,148.3436
2014Q2,424,129,0.9883,0.8185,0.7444,127.4907
2014Q3,424,123,1.0395,0.8121,0.7843,127.8585
2014Q4,424,117,1.1666,0.9678,0.7131,136.4922
2015Q1,424,108,1.154,1.0264,0.4356,124.632
2015Q2,424,99,1.1462,1.0028,0.4248,113.4738
2015Q3,424,96,1.3652,1.3089,0.4683,131.0592
2015Q4,424,95,1.3631,1.2675,0.5343,129.4945
2016Q1,424,31,1.5961,1.3851,0.6884,49.4791
2011Q1,425,3,0.5897,0.6465,0.3112,1.7691
2011Q2,425,9,0.6758,0.7604,0.2773,6.0822
2011Q3,425,9,0.8381,0.7167,0.4083,7.5429
2011Q4,425,9,0.9308,0.8582,0.4191,8.3772
2012Q1,425,9,0.6295,0.4319,0.4675,5.6655
2012Q2,425,9,0.6023,0.4296,0.4938,5.4207
2012Q3,425,21,0.6794,0.5556,0.4726,14.2674
2012Q4,425,18,0.6517,0.581,0.399,11.7306
2013Q1,425,18,0.7076,0.6675,0.4303,12.7368
2013Q2,425,18,0.7726,0.7965,0.4716,13.9068
2013Q3,425,18,0.7408,0.7108,0.4212,13.3344
2013Q4,425,18,0.6544,0.5724,0.3852,11.7792
2014Q1,425,18,0.6384,0.5638,0.4163,11.4912
2014Q2,425,18,0.5967,0.5172,0.4142,10.7406
2014Q3,425,15,0.771,0.6722,0.4721,11.565
2014Q4,425,12,1.3326,1.2907,0.4768,15.9912
2015Q1,425,12,1.4739,1.3643,0.6314,17.6868
2015Q2,425,12,1.3638,1.2785,0.5766,16.3656
2015Q3,425,12,1.8971,1.8175,0.6347,22.7652
2015Q4,425,12,1.6894,1.5956,0.6838,20.2728
2016Q1,425,4,1.8117,1.6276,0.9196,7.2468
1991Q2,441,3,1.4902,1.5112,0.0485,4.4706
1991Q3,441,3,1.5038,1.5448,0.0941,4.5114
1991Q4,441,3,1.5071,1.5042,0.0276,4.5213
1992Q1,441,3,1.493,1.5059,0.0292,4.479
1992Q2,441,3,1.3449,1.2362,0.2286,4.0347
1992Q3,441,3,1.2925,1.3159,0.0821,3.8775
1992Q4,441,3,1.3557,1.3621,0.0435,4.0671
1993Q1,441,3,1.4101,1.416,0.0289,4.2303
1993Q2,441,5,0.9358,0.9686,0.2389,4.679
1993Q3,441,6,0.8694,0.8735,0.1251,5.2164
1993Q4,441,6,0.887,0.8931,0.1122,5.322
1994Q1,441,6,0.8648,0.8715,0.0697,5.1888
1994Q2,441,6,0.9085,0.9136,0.0179,5.451
1994Q3,441,6,0.7615,0.7701,0.1237,4.569
1994Q4,441,6,0.6862,0.6822,0.0287,4.1172
1995Q1,441,6,0.7143,0.6624,0.1195,4.2858
1995Q2,441,4,0.6913,0.6843,0.0577,2.7652
1995Q3,441,6,0.667,0.6827,0.0432,4.002
1995Q4,441,6,0.7351,0.7443,0.0405,4.4106
1996Q1,441,6,0.7633,0.7595,0.031,4.5798
1996Q2,441,6,0.7987,0.8052,0.0429,4.7922
1996Q3,441,6,0.8315,0.8414,0.0332,4.989
1996Q4,441,6,0.7885,0.7853,0.0508,4.731
1997Q1,441,6,0.7389,0.7385,0.066,4.4334
1997Q2,441,6,0.6918,0.6885,0.0725,4.1508
1997Q3,441,6,0.7093,0.7024,0.0519,4.2558
1997Q4,441,6,0.8443,0.8387,0.0637,5.0658
1998Q1,441,6,0.909,0.9237,0.0632,5.454
1998Q2,441,3,0.9095,0.9017,0.0209,2.7285
1998Q3,441,6,1.467,1.3226,0.4728,8.802
1998Q4,441,8,1.8924,1.5907,0.5079,15.1392
1999Q1,441,9,1.9027,1.5758,0.8086,17.1243
1999Q2,441,9,1.6972,1.1574,0.8866,15.2748
1999Q3,441,7,1.5439,1.4384,0.5655,10.8073
1999Q4,441,6,1.6005,1.6044,0.0464,9.603
2000Q1,441,6,1.7309,1.7236,0.1513,10.3854
2000Q2,441,9,5.034,2.5228,4.628,45.306
2000Q3,441,9,6.1336,3.8417,3.7426,55.2024
2000Q4,441,9,7.5567,4.3877,5.3683,68.0103
2001Q1,441,9,7.5281,4.4658,5.4898,67.7529
2001Q2,441,9,5.3576,3.2979,3.4825,48.2184
2001Q3,441,9,4.6181,3.371,2.36,41.5629
2001Q4,441,9,4.2059,3.7384,1.4063,37.8531
2002Q1,441,12,3.7185,3.545,0.9413,44.622
2002Q2,441,12,3.478,3.1816,0.9926,41.736
2002Q3,441,15,4.7934,4.885,2.1866,71.901
2002Q4,441,16,4.3554,4.9803,2.7035,69.6864
2003Q1,441,15,4.3535,4.9846,2.5216,65.3025
2003Q2,441,16,3.622,4.0422,2.3824,57.952
2003Q3,441,18,2.7159,2.1253,1.8989,48.8862
2003Q4,441,20,2.2152,1.2413,1.4525,44.304
2004Q1,441,22,1.6917,1.129,1.0708,37.2174
2004Q2,441,20,1.4,1.1073,0.6214,28
2004Q3,441,18,1.5151,1.5396,0.2307,27.2718
2004Q4,441,18,1.5286,1.5766,0.1611,27.5148
2005Q1,441,9,1.3973,1.3847,0.2082,12.5757
2005Q2,441,9,1.7248,1.5848,0.3473,15.5232
2005Q3,441,9,1.4396,1.4283,0.1876,12.9564
2005Q4,441,9,1.6655,1.6657,0.1782,14.9895
2006Q1,441,9,1.364,1.37,0.3865,12.276
2006Q2,441,7,1.3537,1.4823,0.4854,9.4759
2006Q3,441,6,1.4887,1.4924,0.134,8.9322
2006Q4,441,9,1.6685,1.3472,0.5685,15.0165
2007Q1,441,9,1.4456,1.167,0.5593,13.0104
2007Q2,441,9,1.4083,1.115,0.6022,12.6747
2007Q3,441,9,2.0677,1.38,1.1825,18.6093
2007Q4,441,9,2.4408,1.7704,1.2852,21.9672
2008Q1,441,9,3.8834,3.0231,1.9365,34.9506
2008Q2,441,9,3.4418,2.7098,1.4079,30.9762
2008Q3,441,11,4.2386,3.1492,1.7937,46.6246
2008Q4,441,15,8.5187,7.6203,3.0223,127.7805
2009Q1,441,15,5.6547,5.0691,1.3832,84.8205
2009Q2,441,15,4.1278,3.9067,1.2924,61.917
2009Q3,441,18,2.7589,2.4019,1.0755,49.6602
2009Q4,441,18,2.2006,1.8942,1.0948,39.6108
2010Q1,441,18,1.9764,1.5599,1.0692,35.5752
2010Q2,441,22,2.0257,1.5552,1.0074,44.5654
2010Q3,441,21,2.1511,1.8243,0.9973,45.1731
2010Q4,441,23,1.9041,1.6468,0.8835,43.7943
2011Q1,441,27,1.6736,1.5813,0.6638,45.1872
2011Q2,441,27,1.6681,1.4835,0.7559,45.0387
2011Q3,441,28,2.076,1.9649,1.0059,58.128
2011Q4,441,27,2.3697,2.3191,0.9655,63.9819
2012Q1,441,32,2.1194,1.9624,0.8811,67.8208
2012Q2,441,36,2.1545,1.8797,0.9852,77.562
2012Q3,441,38,1.9981,1.8623,0.8457,75.9278
2012Q4,441,41,1.8208,1.5335,0.8946,74.6528
2013Q1,441,39,1.8476,1.6471,0.7502,72.0564
2013Q2,441,39,1.8117,1.6587,0.6886,70.6563
2013Q3,441,39,1.775,1.6297,0.6485,69.225
2013Q4,441,39,1.5921,1.5833,0.5073,62.0919
2014Q1,441,36,1.4233,1.4566,0.413,51.2388
2014Q2,441,36,1.2018,1.206,0.3328,43.2648
2014Q3,441,36,1.1615,1.1521,0.2716,41.814
2014Q4,441,34,1.3446,1.2922,0.2705,45.7164
2015Q1,441,33,1.3977,1.3242,0.2872,46.1241
2015Q2,441,33,1.3579,1.3077,0.2953,44.8107
2015Q3,441,29,1.5281,1.5296,0.2425,44.3149
2015Q4,441,21,1.6435,1.6841,0.2531,34.5135
2016Q1,441,7,1.8658,1.9394,0.2862,13.0606
1997Q3,443,2,0.6141,0.6141,0.0141,1.2282
1997Q4,443,3,0.6605,0.6794,0.0342,1.9815
1998Q1,443,3,0.9185,0.9188,0.02,2.7555
1998Q2,443,3,0.8515,0.8518,0.0107,2.5545
1998Q3,443,3,1.3229,1.4165,0.2091,3.9687
1998Q4,443,3,1.5571,1.6071,0.1514,4.6713
1999Q1,443,3,1.5265,1.5389,0.0219,4.5795
1999Q2,443,3,1.5517,1.559,0.0364,4.6551
1999Q3,443,3,1.5486,1.5261,0.0506,4.6458
1999Q4,443,3,1.6424,1.6622,0.0635,4.9272
2000Q1,443,3,1.833,1.7633,0.1291,5.499
2000Q2,443,3,2.0867,2.0164,0.1408,6.2601
2000Q3,443,3,2.0139,1.9979,0.0381,6.0417
2000Q4,443,3,2.3289,2.4215,0.1652,6.9867
2001Q1,443,3,2.2685,2.1725,0.2389,6.8055
2001Q2,443,3,2.2199,2.2569,0.0875,6.6597
2001Q3,443,3,2.3737,2.2288,0.2774,7.1211
2001Q4,443,6,2.5131,2.4634,0.3283,15.0786
2002Q1,443,6,2.1879,2.2536,0.3447,13.1274
2002Q2,443,6,1.6277,1.6042,0.1162,9.7662
2002Q3,443,6,1.6894,1.5777,0.2611,10.1364
2002Q4,443,6,1.8083,1.8145,0.1817,10.8498
2003Q1,443,6,1.6814,1.6859,0.083,10.0884
2003Q2,443,6,1.5326,1.659,0.3296,9.1956
2003Q3,443,6,1.0243,1.0355,0.0832,6.1458
2003Q4,443,6,0.9143,0.9326,0.1945,5.4858
2004Q1,443,6,0.8078,0.818,0.1471,4.8468
2004Q2,443,6,0.8285,0.7871,0.1133,4.971
2004Q3,443,6,0.838,0.8245,0.1586,5.028
2004Q4,443,6,0.7592,0.7457,0.3002,4.5552
2005Q1,443,3,0.8025,0.6817,0.2179,2.4075
2005Q2,443,3,1.6871,1.6666,0.1636,5.0613
2005Q3,443,3,1.5488,1.5341,0.0317,4.6464
2005Q4,443,3,1.5557,1.5497,0.0363,4.6671
2006Q1,443,3,1.7777,1.7838,0.0121,5.3331
2006Q2,443,3,1.8476,1.7684,0.1393,5.5428
2006Q3,443,3,1.8859,1.886,0.0045,5.6577
2006Q4,443,3,2.1983,2.2822,0.1521,6.5949
2007Q1,443,3,1.8204,1.8229,0.2157,5.4612
2007Q2,443,3,1.4926,1.4996,0.1171,4.4778
2007Q3,443,3,1.9356,1.7525,0.3263,5.8068
2007Q4,443,3,2.535,2.5973,0.2008,7.605
2008Q1,443,3,4.3225,4.2709,0.6504,12.9675
2008Q2,443,3,3.7927,3.7748,0.3489,11.3781
2008Q3,443,3,4.873,4.6951,0.9126,14.619
2008Q4,443,3,11.8169,12.3768,1.8605,35.4507
2009Q1,443,5,7.9648,8.6581,1.3093,39.824
2009Q2,443,6,5.6729,5.6124,1.1867,34.0374
2009Q3,443,6,4.0379,3.4423,1.3223,24.2274
2009Q4,443,6,3.317,3.0985,1.093,19.902
2010Q1,443,6,2.3582,1.9978,1.1846,14.1492
2010Q2,443,4,1.7124,1.5372,0.5388,6.8496
2010Q3,443,3,1.7354,1.7732,0.0983,5.2062
2010Q4,443,3,1.6573,1.6183,0.0768,4.9719
2011Q1,443,5,1.7268,1.6238,0.3624,8.634
2011Q2,443,9,1.9753,1.9571,0.3468,17.7777
2011Q3,443,9,2.9443,2.7186,1.0986,26.4987
2011Q4,443,11,4.2863,3.474,1.9358,47.1493
2012Q1,443,12,4.5515,3.596,2.7367,54.618
2012Q2,443,12,5.7702,4.62,3.4837,69.2424
2012Q3,443,9,8.4307,5.755,4.9174,75.8763
2012Q4,443,9,9.3289,6.9421,4.5694,83.9601
2013Q1,443,9,7.3166,4.9113,4.1754,65.8494
2013Q2,443,9,6.1896,4.0526,4.1709,55.7064
2013Q3,443,9,6.1011,3.438,4.7745,54.9099
2013Q4,443,9,6.6892,3.2343,6.3892,60.2028
2014Q1,443,9,7.7489,3.5286,7.6713,69.7401
2014Q2,443,9,10.6539,2.9267,12.5574,95.8851
2014Q3,443,8,9.1732,2.8777,12.6138,73.3856
2014Q4,443,7,6.7979,2.919,11.0255,47.5853
2015Q1,443,5,2.5905,2.9161,0.8283,12.9525
2015Q2,443,3,2.9074,2.8961,0.0731,8.7222
2015Q3,443,1,3.0243,3.0243,,3.0243
1985Q2,444,3,0.566,0.5623,0.0697,1.698
1985Q3,444,3,0.656,0.696,0.1131,1.968
1985Q4,444,3,1.1202,0.989,0.3337,3.3606
1986Q1,444,3,1.7459,1.8601,0.2755,5.2377
1986Q2,444,3,1.6821,1.7824,0.2715,5.0463
1986Q3,444,3,1.9257,1.8368,0.2112,5.7771
1986Q4,444,3,1.8339,1.8351,0.051,5.5017
1987Q1,444,3,1.5599,1.5624,0.0443,4.6797
1987Q2,444,3,1.5209,1.4917,0.0648,4.5627
1987Q3,444,3,1.2838,1.3128,0.1306,3.8514
1987Q4,444,3,1.5121,1.4839,0.0702,4.5363
1988Q1,444,3,1.594,1.6485,0.1846,4.782
1988Q2,444,3,1.4765,1.4242,0.096,4.4295
1988Q3,444,3,1.3961,1.3953,0.0044,4.1883
1988Q4,444,3,1.6229,1.6561,0.0875,4.8687
1989Q1,444,3,1.5341,1.5671,0.1407,4.6023
1989Q2,444,3,2.0176,1.9213,0.2499,6.0528
1989Q3,444,3,2.2682,2.2033,0.1589,6.8046
1989Q4,444,3,2.3759,2.3992,0.0406,7.1277
1990Q1,444,3,2.0837,2.0728,0.0295,6.2511
1990Q2,444,3,1.9701,1.9773,0.0525,5.9103
1990Q3,444,3,2.0558,2.0496,0.0635,6.1674
1990Q4,444,3,2.6193,2.6544,0.2312,7.8579
1991Q1,444,3,2.8191,2.8267,0.079,8.4573
1991Q2,444,3,2.9243,2.8983,0.051,8.7729
1991Q3,444,3,3.6123,3.6693,0.4732,10.8369
1991Q4,444,3,4.9089,4.7867,0.559,14.7267
1992Q1,444,5,4.7394,5.2528,0.7898,23.697
1992Q2,444,6,4.3687,4.1963,0.7016,26.2122
1992Q3,444,6,5.426,5.2928,1.3522,32.556
1992Q4,444,8,4.3432,4.0595,1.8866,34.7456
1993Q1,444,9,4.4472,3.9766,2.2194,40.0248
1993Q2,444,8,4.1078,4.0169,2.1239,32.8624
1993Q3,444,6,3.2467,3.1348,1.4375,19.4802
1993Q4,444,9,2.6274,1.8862,1.3953,23.6466
1994Q1,444,12,2.9187,2.606,1.4989,35.0244
1994Q2,444,12,2.9043,2.7582,1.3748,34.8516
1994Q3,444,12,2.9089,2.8976,1.6162,34.9068
1994Q4,444,12,2.9537,2.619,1.6419,35.4444
1995Q1,444,12,3.6031,3.1933,1.9326,43.2372
1995Q2,444,12,3.9819,3.615,1.7775,47.7828
1995Q3,444,12,4.3307,4.4548,1.0295,51.9684
1995Q4,444,13,5.3317,5.194,2.1544,69.3121
1996Q1,444,15,4.9933,4.5904,3.2958,74.8995
1996Q2,444,15,4.4562,4.9847,2.4599,66.843
1996Q3,444,15,3.8981,4.9092,2.1447,58.4715
1996Q4,444,15,5.2329,5.3852,4.1766,78.4935
1997Q1,444,15,5.1454,5.1042,3.9812,77.181
1997Q2,444,15,5.2689,5.0148,4.163,79.0335
1997Q3,444,9,3.8408,5.3063,2.7969,34.5672
1997Q4,444,10,1.2426,0.7477,1.5813,12.426
1998Q1,444,7,0.7869,0.778,0.0535,5.5083
1998Q2,444,6,0.7225,0.7081,0.1273,4.335
1998Q3,444,6,1.0765,0.9837,0.2884,6.459
1998Q4,444,6,1.1617,1.1739,0.2027,6.9702
1999Q1,444,6,1.0125,1.0123,0.0281,6.075
1999Q2,444,6,1.1629,1.1633,0.0934,6.9774
1999Q3,444,6,1.2787,1.2724,0.0493,7.6722
1999Q4,444,6,1.2993,1.3302,0.0632,7.7958
2000Q1,444,8,1.3802,1.5345,0.5848,11.0416
2000Q2,444,10,1.7284,1.9326,0.5722,17.284
2000Q3,444,12,1.671,1.8877,0.5189,20.052
2000Q4,444,13,1.9487,2.0886,0.4653,25.3331
2001Q1,444,15,1.6146,1.6081,0.3117,24.219
2001Q2,444,15,1.4485,1.5098,0.3556,21.7275
2001Q3,444,18,1.1973,1.2655,0.3471,21.5514
2001Q4,444,18,1.1303,1.138,0.3474,20.3454
2002Q1,444,18,0.9115,0.9866,0.2553,16.407
2002Q2,444,18,0.8567,0.9383,0.2564,15.4206
2002Q3,444,18,0.8532,0.9139,0.2821,15.3576
2002Q4,444,18,0.929,0.9881,0.3403,16.722
2003Q1,444,18,0.7782,0.8344,0.2672,14.0076
2003Q2,444,18,0.6559,0.6575,0.2933,11.8062
2003Q3,444,17,0.6096,0.7893,0.254,10.3632
2003Q4,444,15,0.5528,0.6865,0.2052,8.292
2004Q1,444,15,0.5553,0.6233,0.1739,8.3295
2004Q2,444,15,0.555,0.608,0.1859,8.325
2004Q3,444,15,0.5386,0.6506,0.2133,8.079
2004Q4,444,14,0.4916,0.5115,0.1538,6.8824
2005Q1,444,15,0.5205,0.5256,0.1538,7.8075
2005Q2,444,12,0.6204,0.6301,0.1774,7.4448
2005Q3,444,14,0.5891,0.5374,0.1714,8.2474
2005Q4,444,21,0.6632,0.5576,0.2158,13.9272
2006Q1,444,23,0.6477,0.5552,0.2086,14.8971
2006Q2,444,27,0.6715,0.6096,0.1759,18.1305
2006Q3,444,27,0.6975,0.6745,0.1789,18.8325
2006Q4,444,33,0.7981,0.7848,0.228,26.3373
2007Q1,444,39,0.8715,0.8087,0.259,33.9885
2007Q2,444,39,0.9654,0.9124,0.3054,37.6506
2007Q3,444,39,1.4917,1.507,0.3232,58.1763
2007Q4,444,48,1.7689,1.764,0.3867,84.9072
2008Q1,444,48,2.3055,2.2919,0.5273,110.664
2008Q2,444,48,2.2175,2.1442,0.5048,106.44
2008Q3,444,47,2.5953,2.4234,0.7275,121.9791
2008Q4,444,45,4.9114,4.6687,1.1334,221.013
2009Q1,444,45,3.4095,3.2367,0.7235,153.4275
2009Q2,444,44,2.4046,2.3639,0.6428,105.8024
2009Q3,444,40,1.4436,1.4891,0.3776,57.744
2009Q4,444,39,1.1911,1.2652,0.4033,46.4529
2010Q1,444,38,1.0143,1.0921,0.3484,38.5434
2010Q2,444,42,1.0261,1.1014,0.3961,43.0962
2010Q3,444,44,1.143,1.2635,0.4239,50.292
2010Q4,444,52,1.0684,1.0039,0.3704,55.5568
2011Q1,444,54,0.9068,0.9352,0.2861,48.9672
2011Q2,444,58,0.9915,1.0555,0.3375,57.507
2011Q3,444,59,1.3332,1.3423,0.4138,78.6588
2011Q4,444,61,1.509,1.5512,0.3833,92.049
2012Q1,444,63,1.2041,1.2727,0.4051,75.8583
2012Q2,444,72,1.3479,1.4259,0.4694,97.0488
2012Q3,444,72,1.1818,1.2255,0.4705,85.0896
2012Q4,444,71,1.0034,1.0117,0.4512,71.2414
2013Q1,444,69,1.0752,1.0618,0.4716,74.1888
2013Q2,444,69,1.09,1.1062,0.4457,75.21
2013Q3,444,69,1.0588,1.0885,0.4124,73.0572
2013Q4,444,69,0.9816,1.0466,0.3552,67.7304
2014Q1,444,69,0.8602,0.7727,0.3851,59.3538
2014Q2,444,69,0.8238,0.8498,0.3998,56.8422
2014Q3,444,69,0.8576,0.6723,0.4188,59.1744
2014Q4,444,66,0.9903,1.0197,0.433,65.3598
2015Q1,444,65,1.0005,1.2916,0.4878,65.0325
2015Q2,444,60,1.0761,1.3364,0.4713,64.566
2015Q3,444,20,1.2042,1.4952,0.4715,24.084
1973Q1,445,6,1.1241,1.1391,0.3469,6.7446
1973Q2,445,6,1.1236,1.1324,0.3758,6.7416
1973Q3,445,8,1.1941,1.3989,0.4653,9.5528
1973Q4,445,9,1.6255,1.85,0.4339,14.6295
1974Q1,445,9,1.5366,1.7069,0.4485,13.8294
1974Q2,445,9,1.7268,1.8243,0.5685,15.5412
1974Q3,445,9,2.5499,2.6411,0.604,22.9491
1974Q4,445,9,2.6319,2.8257,0.5838,23.6871
1975Q1,445,9,2.0617,2.3539,0.6695,18.5553
1975Q2,445,9,1.8251,2.109,0.6562,16.4259
1975Q3,445,9,1.7246,2.0104,0.5578,15.5214
1975Q4,445,9,1.5535,1.866,0.5848,13.9815
1976Q1,445,9,1.2636,1.5136,0.4863,11.3724
1976Q2,445,9,1.2212,1.4552,0.4445,10.9908
1976Q3,445,9,1.0967,1.3141,0.4693,9.8703
1976Q4,445,10,1.1584,1.3223,0.4276,11.584
1977Q1,445,14,1.036,1.1117,0.3351,14.504
1977Q2,445,15,0.8685,0.9303,0.3017,13.0275
1977Q3,445,15,0.9189,1.0052,0.2974,13.7835
1977Q4,445,14,0.895,0.9399,0.2128,12.53
1978Q1,445,12,0.8261,0.8332,0.1317,9.9132
1978Q2,445,14,0.6881,0.7442,0.2996,9.6334
1978Q3,445,12,0.6848,0.7094,0.1134,8.2176
1978Q4,445,13,0.6835,0.7083,0.1528,8.8855
1979Q1,445,15,0.7798,0.8148,0.1359,11.697
1979Q2,445,16,0.6622,0.7061,0.1781,10.5952
1979Q3,445,19,0.5805,0.576,0.0887,11.0295
1979Q4,445,21,0.7171,0.6876,0.1942,15.0591
1980Q1,445,21,0.9342,0.835,0.3099,19.6182
1980Q2,445,27,0.9636,0.9338,0.7072,26.0172
1980Q3,445,25,0.8208,0.6012,0.6087,20.52
1980Q4,445,27,1.1716,0.9726,0.5791,31.6332
1981Q1,445,27,1.0989,0.7373,0.9757,29.6703
1981Q2,445,28,1.396,1.2594,0.8714,39.088
1981Q3,445,29,1.3108,0.9419,0.9179,38.0132
1981Q4,445,32,1.6435,1.298,0.8129,52.592
1982Q1,445,33,1.6532,1.477,0.6546,54.5556
1982Q2,445,33,1.6457,1.4371,0.6759,54.3081
1982Q3,445,33,2.0025,1.3993,1.9881,66.0825
1982Q4,445,33,1.6121,1.2988,0.6069,53.1993
1983Q1,445,33,1.1874,1.0314,0.4815,39.1842
1983Q2,445,33,0.7474,0.596,0.3819,24.6642
1983Q3,445,33,0.6919,0.5765,0.3271,22.8327
1983Q4,445,33,0.708,0.6319,0.238,23.364
1984Q1,445,33,0.6525,0.5995,0.2173,21.5325
1984Q2,445,33,0.5595,0.4997,0.2743,18.4635
1984Q3,445,33,0.7175,0.6189,0.2788,23.6775
1984Q4,445,31,0.5984,0.5072,0.3047,18.5504
1985Q1,445,30,0.7609,0.5977,0.3626,22.827
1985Q2,445,28,0.9842,1.0255,0.4555,27.5576
1985Q3,445,27,0.9618,0.9912,0.4062,25.9686
1985Q4,445,28,1.2694,1.353,0.5573,35.5432
1986Q1,445,29,1.8946,1.6212,1.0224,54.9434
1986Q2,445,30,2.104,1.8433,1.1639,63.12
1986Q3,445,29,2.3768,2.0885,1.3387,68.9272
1986Q4,445,29,2.2263,1.7618,1.6104,64.5627
1987Q1,445,25,2.1708,1.4432,1.8888,54.27
1987Q2,445,23,1.8875,1.1241,1.6712,43.4125
